SubsetID,ClassID,ClassName_tr,ClassName_eng,UserID,RepeatID,Negativity
General,0311,Kesmek,Cut,User_4,004,1
General,0311,Kesmek,Cut,User_4,005,1
General,0311,Kesmek,Cut,User_5,001,1
General,0311,Kesmek,Cut,User_5,002,1
General,0311,Kesmek,Cut,User_5,003,1
General,0311,Kesmek,Cut,User_5,004,1
General,0311,Kesmek,Cut,User_5,005,1
General,0311,Kesmek,Cut,User_5,006,1
General,0311,Kesmek,Cut,User_6,001,1
General,0311,Kesmek,Cut,User_6,002,1
General,0311,Kesmek,Cut,User_6,003,1
General,0311,Kesmek,Cut,User_6,004,1
General,0311,Kesmek,Cut,User_6,005,1
General,0311,Kesmek,Cut,User_6,006,1
General,0311,Kesmek,Cut,User_7,001,1
General,0311,Kesmek,Cut,User_7,002,1
General,0311,Kesmek,Cut,User_7,003,1
General,0311,Kesmek,Cut,User_7,004,1
General,0315,Kilo Almak,Gaining weight,User_2,001,0
General,0315,Kilo Almak,Gaining weight,User_2,002,0
General,0315,Kilo Almak,Gaining weight,User_2,003,0
General,0315,Kilo Almak,Gaining weight,User_2,004,0
General,0315,Kilo Almak,Gaining weight,User_2,005,0
General,0315,Kilo Almak,Gaining weight,User_2,006,0
General,0315,Kilo Almak,Gaining weight,User_3,001,0
General,0315,Kilo Almak,Gaining weight,User_3,002,0
General,0315,Kilo Almak,Gaining weight,User_3,003,0
General,0315,Kilo Almak,Gaining weight,User_4,001,0
General,0315,Kilo Almak,Gaining weight,User_4,002,0
General,0315,Kilo Almak,Gaining weight,User_4,003,0
General,0315,Kilo Almak,Gaining weight,User_4,004,0
General,0315,Kilo Almak,Gaining weight,User_4,005,0
General,0315,Kilo Almak,Gaining weight,User_5,001,0
General,0315,Kilo Almak,Gaining weight,User_5,002,0
General,0315,Kilo Almak,Gaining weight,User_5,003,0
General,0315,Kilo Almak,Gaining weight,User_5,004,0
General,0315,Kilo Almak,Gaining weight,User_5,005,0
General,0315,Kilo Almak,Gaining weight,User_5,006,0
General,0315,Kilo Almak,Gaining weight,User_6,001,0
General,0315,Kilo Almak,Gaining weight,User_6,002,0
General,0315,Kilo Almak,Gaining weight,User_6,003,0
General,0315,Kilo Almak,Gaining weight,User_6,004,0
General,0315,Kilo Almak,Gaining weight,User_6,005,0
General,0315,Kilo Almak,Gaining weight,User_6,006,0
General,0315,Kilo Almak,Gaining weight,User_7,001,0
General,0315,Kilo Almak,Gaining weight,User_7,002,0
General,0315,Kilo Almak,Gaining weight,User_7,003,0
General,0315,Kilo Almak,Gaining weight,User_7,004,0
General,0317,Kilo Vermek,Lose weight,User_2,001,1
General,0317,Kilo Vermek,Lose weight,User_2,002,1
General,0317,Kilo Vermek,Lose weight,User_2,003,1
General,0317,Kilo Vermek,Lose weight,User_2,004,1
General,0317,Kilo Vermek,Lose weight,User_2,005,1
General,0317,Kilo Vermek,Lose weight,User_2,006,1
General,0317,Kilo Vermek,Lose weight,User_3,001,1
General,0317,Kilo Vermek,Lose weight,User_3,002,1
General,0317,Kilo Vermek,Lose weight,User_3,003,1
General,0317,Kilo Vermek,Lose weight,User_4,001,1
General,0317,Kilo Vermek,Lose weight,User_4,002,1
General,0317,Kilo Vermek,Lose weight,User_4,003,1
General,0317,Kilo Vermek,Lose weight,User_4,004,1
General,0317,Kilo Vermek,Lose weight,User_4,005,1
General,0317,Kilo Vermek,Lose weight,User_5,001,1
General,0317,Kilo Vermek,Lose weight,User_5,002,1
General,0317,Kilo Vermek,Lose weight,User_5,003,1
General,0317,Kilo Vermek,Lose weight,User_5,004,1
General,0317,Kilo Vermek,Lose weight,User_5,005,1
General,0317,Kilo Vermek,Lose weight,User_5,006,1
General,0317,Kilo Vermek,Lose weight,User_6,001,1
General,0317,Kilo Vermek,Lose weight,User_6,002,1
General,0317,Kilo Vermek,Lose weight,User_6,003,1
General,0317,Kilo Vermek,Lose weight,User_6,004,1
General,0317,Kilo Vermek,Lose weight,User_6,005,1
General,0317,Kilo Vermek,Lose weight,User_6,006,1
General,0317,Kilo Vermek,Lose weight,User_7,001,1
General,0317,Kilo Vermek,Lose weight,User_7,002,1
General,0317,Kilo Vermek,Lose weight,User_7,003,1
General,0317,Kilo Vermek,Lose weight,User_7,004,1
General,0330,Kotu,Bad,User_2,001,1
General,0330,Kotu,Bad,User_2,002,1
General,0330,Kotu,Bad,User_2,003,1
General,0330,Kotu,Bad,User_2,004,1
General,0330,Kotu,Bad,User_2,005,1
General,0330,Kotu,Bad,User_2,006,1
General,0330,Kotu,Bad,User_3,001,1
General,0330,Kotu,Bad,User_3,002,1
General,0330,Kotu,Bad,User_3,003,1
General,0330,Kotu,Bad,User_4,001,1
General,0330,Kotu,Bad,User_4,002,1
General,0330,Kotu,Bad,User_4,003,1
General,0330,Kotu,Bad,User_4,004,1
General,0330,Kotu,Bad,User_4,005,1
General,0330,Kotu,Bad,User_5,001,1
General,0330,Kotu,Bad,User_5,002,1
General,0330,Kotu,Bad,User_5,003,1
General,0330,Kotu,Bad,User_5,004,1
General,0330,Kotu,Bad,User_6,001,1
General,0330,Kotu,Bad,User_6,002,1
General,0330,Kotu,Bad,User_6,003,1
General,0330,Kotu,Bad,User_6,004,1
General,0330,Kotu,Bad,User_6,005,1
General,0330,Kotu,Bad,User_6,006,1
General,0330,Kotu,Bad,User_7,001,1
General,0330,Kotu,Bad,User_7,002,1
General,0330,Kotu,Bad,User_7,003,1
General,0330,Kotu,Bad,User_7,004,1
General,0330,Kotu,Bad,User_7,005,1
General,0340,Masallah,God Preserve From Evil,User_2,001,1
General,0340,Masallah,God Preserve From Evil,User_2,002,1
General,0340,Masallah,God Preserve From Evil,User_2,003,1
General,0340,Masallah,God Preserve From Evil,User_2,004,1
General,0340,Masallah,God Preserve From Evil,User_2,005,1
General,0340,Masallah,God Preserve From Evil,User_2,006,1
General,0340,Masallah,God Preserve From Evil,User_3,001,1
General,0340,Masallah,God Preserve From Evil,User_3,002,1
General,0340,Masallah,God Preserve From Evil,User_3,003,1
General,0340,Masallah,God Preserve From Evil,User_4,001,1
General,0340,Masallah,God Preserve From Evil,User_4,002,1
General,0340,Masallah,God Preserve From Evil,User_4,003,1
General,0340,Masallah,God Preserve From Evil,User_4,004,1
General,0340,Masallah,God Preserve From Evil,User_4,005,1
General,0340,Masallah,God Preserve From Evil,User_5,001,1
General,0340,Masallah,God Preserve From Evil,User_5,002,1
General,0340,Masallah,God Preserve From Evil,User_5,003,1
General,0340,Masallah,God Preserve From Evil,User_5,004,1
General,0340,Masallah,God Preserve From Evil,User_5,005,1
General,0340,Masallah,God Preserve From Evil,User_5,006,1
General,0340,Masallah,God Preserve From Evil,User_6,001,1
General,0340,Masallah,God Preserve From Evil,User_6,002,1
General,0340,Masallah,God Preserve From Evil,User_6,003,1
General,0340,Masallah,God Preserve From Evil,User_6,004,1
General,0340,Masallah,God Preserve From Evil,User_6,005,1
General,0340,Masallah,God Preserve From Evil,User_6,006,1
General,0340,Masallah,God Preserve From Evil,User_6,007,1
General,0340,Masallah,God Preserve From Evil,User_7,001,1
General,0340,Masallah,God Preserve From Evil,User_7,002,1
General,0340,Masallah,God Preserve From Evil,User_7,003,1
General,0340,Masallah,God Preserve From Evil,User_7,004,1
General,0340,Masallah,God Preserve From Evil,User_7,005,1
General,0362,Numara,Number,User_2,001,0
General,0362,Numara,Number,User_2,002,0
General,0362,Numara,Number,User_2,003,0
General,0362,Numara,Number,User_2,004,0
General,0362,Numara,Number,User_2,005,0
General,0362,Numara,Number,User_2,006,0
General,0362,Numara,Number,User_3,001,0
General,0362,Numara,Number,User_3,002,0
General,0362,Numara,Number,User_3,003,0
General,0362,Numara,Number,User_4,001,0
General,0362,Numara,Number,User_4,002,0
General,0362,Numara,Number,User_4,003,0
General,0362,Numara,Number,User_4,004,0
General,0362,Numara,Number,User_4,005,0
General,0362,Numara,Number,User_5,001,0
General,0362,Numara,Number,User_5,002,0
General,0362,Numara,Number,User_5,003,0
General,0362,Numara,Number,User_5,004,0
General,0362,Numara,Number,User_5,005,0
General,0362,Numara,Number,User_5,006,0
General,0362,Numara,Number,User_6,001,0
General,0362,Numara,Number,User_6,002,0
General,0362,Numara,Number,User_6,003,0
General,0362,Numara,Number,User_6,004,0
General,0362,Numara,Number,User_6,005,0
General,0362,Numara,Number,User_6,006,0
General,0362,Numara,Number,User_7,001,0
General,0362,Numara,Number,User_7,002,0
General,0362,Numara,Number,User_7,003,0
General,0362,Numara,Number,User_7,004,0
General,0362,Numara,Number,User_7,005,0
General,0371,Odemek,Pay,User_2,001,1
General,0371,Odemek,Pay,User_2,002,1
General,0371,Odemek,Pay,User_2,003,1
General,0371,Odemek,Pay,User_2,004,1
General,0371,Odemek,Pay,User_2,005,1
General,0371,Odemek,Pay,User_2,006,1
General,0371,Odemek,Pay,User_2,007,1
General,0371,Odemek,Pay,User_3,001,1
General,0371,Odemek,Pay,User_3,002,1
General,0371,Odemek,Pay,User_3,003,1
General,0371,Odemek,Pay,User_4,001,1
General,0371,Odemek,Pay,User_4,002,1
General,0371,Odemek,Pay,User_4,003,1
General,0371,Odemek,Pay,User_4,004,1
General,0371,Odemek,Pay,User_4,005,1
General,0371,Odemek,Pay,User_5,001,1
General,0371,Odemek,Pay,User_5,002,1
General,0371,Odemek,Pay,User_5,003,1
General,0371,Odemek,Pay,User_5,004,1
General,0371,Odemek,Pay,User_5,005,1
General,0371,Odemek,Pay,User_5,006,1
General,0371,Odemek,Pay,User_6,001,1
General,0371,Odemek,Pay,User_6,002,1
General,0371,Odemek,Pay,User_6,003,1
General,0371,Odemek,Pay,User_6,004,1
General,0371,Odemek,Pay,User_6,005,1
General,0371,Odemek,Pay,User_6,006,1
General,0371,Odemek,Pay,User_7,001,1
General,0371,Odemek,Pay,User_7,002,1
General,0371,Odemek,Pay,User_7,003,1
General,0371,Odemek,Pay,User_7,004,1
General,0385,Olmek,To Die,User_2,001,1
General,0385,Olmek,To Die,User_2,002,1
General,0385,Olmek,To Die,User_2,003,1
General,0385,Olmek,To Die,User_2,004,1
General,0385,Olmek,To Die,User_2,005,1
General,0385,Olmek,To Die,User_2,006,1
General,0385,Olmek,To Die,User_3,001,1
General,0385,Olmek,To Die,User_3,002,1
General,0385,Olmek,To Die,User_3,003,1
General,0385,Olmek,To Die,User_4,001,1
General,0385,Olmek,To Die,User_4,002,1
General,0385,Olmek,To Die,User_4,003,1
General,0385,Olmek,To Die,User_4,004,1
General,0385,Olmek,To Die,User_5,001,1
General,0385,Olmek,To Die,User_5,002,1
General,0385,Olmek,To Die,User_5,003,1
General,0385,Olmek,To Die,User_5,004,1
General,0385,Olmek,To Die,User_5,005,1
General,0385,Olmek,To Die,User_5,006,1
General,0385,Olmek,To Die,User_5,007,1
General,0385,Olmek,To Die,User_6,001,1
General,0385,Olmek,To Die,User_6,002,1
General,0385,Olmek,To Die,User_6,003,1
General,0385,Olmek,To Die,User_6,004,1
General,0385,Olmek,To Die,User_6,005,1
General,0385,Olmek,To Die,User_6,006,1
General,0385,Olmek,To Die,User_7,001,1
General,0385,Olmek,To Die,User_7,002,1
General,0385,Olmek,To Die,User_7,003,1
General,0385,Olmek,To Die,User_7,004,1
General,0398,Ozel,Special,User_2,001,0
General,0398,Ozel,Special,User_2,002,0
General,0398,Ozel,Special,User_2,003,0
General,0398,Ozel,Special,User_2,004,0
General,0398,Ozel,Special,User_2,005,0
General,0398,Ozel,Special,User_2,006,0
General,0398,Ozel,Special,User_3,001,0
General,0398,Ozel,Special,User_3,002,0
General,0398,Ozel,Special,User_3,003,0
General,0398,Ozel,Special,User_4,001,0
General,0398,Ozel,Special,User_4,002,0
General,0398,Ozel,Special,User_4,003,0
General,0398,Ozel,Special,User_4,004,0
General,0398,Ozel,Special,User_4,005,0
General,0398,Ozel,Special,User_5,001,0
General,0398,Ozel,Special,User_5,002,0
General,0398,Ozel,Special,User_5,003,0
General,0398,Ozel,Special,User_5,004,0
General,0398,Ozel,Special,User_5,005,0
General,0398,Ozel,Special,User_5,006,0
General,0398,Ozel,Special,User_6,001,0
General,0398,Ozel,Special,User_6,002,0
General,0398,Ozel,Special,User_6,003,0
General,0398,Ozel,Special,User_6,004,0
General,0398,Ozel,Special,User_6,005,0
General,0398,Ozel,Special,User_6,006,0
General,0398,Ozel,Special,User_7,001,0
General,0398,Ozel,Special,User_7,002,0
General,0398,Ozel,Special,User_7,003,0
General,0398,Ozel,Special,User_7,004,0
General,0398,Ozel,Special,User_7,005,0
General,0428,Saklamak,Hide,User_2,001,1
General,0428,Saklamak,Hide,User_2,002,1
General,0428,Saklamak,Hide,User_2,003,1
General,0428,Saklamak,Hide,User_2,004,1
General,0428,Saklamak,Hide,User_2,005,1
General,0428,Saklamak,Hide,User_2,006,1
General,0428,Saklamak,Hide,User_3,001,1
General,0428,Saklamak,Hide,User_3,002,1
General,0428,Saklamak,Hide,User_3,003,1
General,0428,Saklamak,Hide,User_4,001,1
General,0428,Saklamak,Hide,User_4,002,1
General,0428,Saklamak,Hide,User_4,003,1
General,0428,Saklamak,Hide,User_4,004,1
General,0428,Saklamak,Hide,User_4,005,1
General,0428,Saklamak,Hide,User_5,001,1
General,0428,Saklamak,Hide,User_5,002,1
General,0428,Saklamak,Hide,User_5,003,1
General,0428,Saklamak,Hide,User_5,004,1
General,0428,Saklamak,Hide,User_5,005,1
General,0428,Saklamak,Hide,User_5,006,1
General,0428,Saklamak,Hide,User_6,001,1
General,0428,Saklamak,Hide,User_6,002,1
General,0428,Saklamak,Hide,User_6,003,1
General,0428,Saklamak,Hide,User_6,004,1
General,0428,Saklamak,Hide,User_6,005,1
General,0428,Saklamak,Hide,User_6,006,1
General,0428,Saklamak,Hide,User_7,001,1
General,0428,Saklamak,Hide,User_7,002,1
General,0428,Saklamak,Hide,User_7,003,1
General,0428,Saklamak,Hide,User_7,004,1
General,0467,Sukretmek,Be grateful for,User_2,001,0
General,0467,Sukretmek,Be grateful for,User_2,002,0
General,0467,Sukretmek,Be grateful for,User_2,003,0
General,0467,Sukretmek,Be grateful for,User_2,004,0
General,0467,Sukretmek,Be grateful for,User_2,005,0
General,0467,Sukretmek,Be grateful for,User_2,006,0
General,0467,Sukretmek,Be grateful for,User_3,001,0
General,0467,Sukretmek,Be grateful for,User_3,002,0
General,0467,Sukretmek,Be grateful for,User_3,003,0
General,0467,Sukretmek,Be grateful for,User_4,001,0
General,0467,Sukretmek,Be grateful for,User_4,002,0
General,0467,Sukretmek,Be grateful for,User_4,003,0
General,0467,Sukretmek,Be grateful for,User_4,004,0
General,0467,Sukretmek,Be grateful for,User_4,005,0
General,0467,Sukretmek,Be grateful for,User_5,001,0
General,0467,Sukretmek,Be grateful for,User_5,002,0
General,0467,Sukretmek,Be grateful for,User_5,003,0
General,0467,Sukretmek,Be grateful for,User_5,004,0
General,0467,Sukretmek,Be grateful for,User_5,005,0
General,0467,Sukretmek,Be grateful for,User_5,006,0
General,0467,Sukretmek,Be grateful for,User_6,001,0
General,0467,Sukretmek,Be grateful for,User_6,002,0
General,0467,Sukretmek,Be grateful for,User_6,003,0
General,0467,Sukretmek,Be grateful for,User_6,004,0
General,0467,Sukretmek,Be grateful for,User_6,005,0
General,0467,Sukretmek,Be grateful for,User_6,006,0
General,0467,Sukretmek,Be grateful for,User_7,001,0
General,0467,Sukretmek,Be grateful for,User_7,002,0
General,0467,Sukretmek,Be grateful for,User_7,003,0
General,0467,Sukretmek,Be grateful for,User_7,004,0
General,0492,Tesekkur,Thank,User_2,001,0
General,0492,Tesekkur,Thank,User_2,002,0
General,0492,Tesekkur,Thank,User_2,003,0
General,0492,Tesekkur,Thank,User_2,004,0
General,0492,Tesekkur,Thank,User_2,005,0
General,0492,Tesekkur,Thank,User_2,006,0
General,0492,Tesekkur,Thank,User_2,007,0
General,0492,Tesekkur,Thank,User_2,008,0
General,0492,Tesekkur,Thank,User_2,009,0
General,0492,Tesekkur,Thank,User_2,010,0
General,0492,Tesekkur,Thank,User_2,011,0
General,0492,Tesekkur,Thank,User_2,012,0
General,0492,Tesekkur,Thank,User_3,001,0
General,0492,Tesekkur,Thank,User_3,002,0
General,0492,Tesekkur,Thank,User_3,003,0
General,0492,Tesekkur,Thank,User_3,004,0
General,0492,Tesekkur,Thank,User_3,005,0
General,0492,Tesekkur,Thank,User_3,006,0
General,0492,Tesekkur,Thank,User_4,001,0
General,0492,Tesekkur,Thank,User_4,002,0
General,0492,Tesekkur,Thank,User_4,003,0
General,0492,Tesekkur,Thank,User_4,004,0
General,0492,Tesekkur,Thank,User_4,005,0
General,0492,Tesekkur,Thank,User_4,006,0
General,0492,Tesekkur,Thank,User_4,007,0
General,0492,Tesekkur,Thank,User_4,008,0
General,0492,Tesekkur,Thank,User_4,009,0
General,0492,Tesekkur,Thank,User_4,010,0
General,0492,Tesekkur,Thank,User_5,001,0
General,0492,Tesekkur,Thank,User_5,002,0
General,0492,Tesekkur,Thank,User_5,003,0
General,0492,Tesekkur,Thank,User_5,004,0
General,0492,Tesekkur,Thank,User_5,005,0
General,0492,Tesekkur,Thank,User_5,006,0
General,0492,Tesekkur,Thank,User_5,007,0
General,0492,Tesekkur,Thank,User_5,008,0
General,0492,Tesekkur,Thank,User_5,009,0
General,0492,Tesekkur,Thank,User_5,010,0
General,0492,Tesekkur,Thank,User_5,011,0
General,0492,Tesekkur,Thank,User_5,012,0
General,0492,Tesekkur,Thank,User_6,001,0
General,0492,Tesekkur,Thank,User_6,002,0
General,0492,Tesekkur,Thank,User_6,003,0
General,0492,Tesekkur,Thank,User_6,004,0
General,0492,Tesekkur,Thank,User_6,005,0
General,0492,Tesekkur,Thank,User_6,006,0
General,0492,Tesekkur,Thank,User_6,007,0
General,0492,Tesekkur,Thank,User_6,008,0
General,0492,Tesekkur,Thank,User_6,009,0
General,0492,Tesekkur,Thank,User_6,010,0
General,0492,Tesekkur,Thank,User_6,011,0
General,0492,Tesekkur,Thank,User_6,012,0
General,0492,Tesekkur,Thank,User_7,001,0
General,0492,Tesekkur,Thank,User_7,002,0
General,0492,Tesekkur,Thank,User_7,003,0
General,0492,Tesekkur,Thank,User_7,004,0
General,0492,Tesekkur,Thank,User_7,005,0
General,0492,Tesekkur,Thank,User_7,006,0
General,0492,Tesekkur,Thank,User_7,007,0
General,0492,Tesekkur,Thank,User_7,008,0
General,0492,Tesekkur,Thank,User_7,009,0
General,0496,Unutmak,Forget,User_2,001,1
General,0496,Unutmak,Forget,User_2,002,1
General,0496,Unutmak,Forget,User_2,003,1
General,0496,Unutmak,Forget,User_2,004,1
General,0496,Unutmak,Forget,User_2,005,1
General,0496,Unutmak,Forget,User_2,006,1
General,0496,Unutmak,Forget,User_2,007,1
General,0496,Unutmak,Forget,User_3,001,1
General,0496,Unutmak,Forget,User_3,002,1
General,0496,Unutmak,Forget,User_3,003,1
General,0496,Unutmak,Forget,User_4,001,1
General,0496,Unutmak,Forget,User_4,002,1
General,0496,Unutmak,Forget,User_4,003,1
General,0496,Unutmak,Forget,User_4,004,1
General,0496,Unutmak,Forget,User_4,005,1
General,0496,Unutmak,Forget,User_5,001,1
General,0496,Unutmak,Forget,User_5,002,1
General,0496,Unutmak,Forget,User_5,003,1
General,0496,Unutmak,Forget,User_5,004,1
General,0496,Unutmak,Forget,User_5,005,1
General,0496,Unutmak,Forget,User_5,006,1
General,0496,Unutmak,Forget,User_6,001,1
General,0496,Unutmak,Forget,User_6,002,1
General,0496,Unutmak,Forget,User_6,003,1
General,0496,Unutmak,Forget,User_6,004,1
General,0496,Unutmak,Forget,User_6,005,1
General,0496,Unutmak,Forget,User_6,006,1
General,0496,Unutmak,Forget,User_7,001,1
General,0496,Unutmak,Forget,User_7,002,1
General,0496,Unutmak,Forget,User_7,003,1
General,0496,Unutmak,Forget,User_7,004,1
General,0578,Insallah_2,God willing_2,User_2,001,0
General,0578,Insallah_2,God willing_2,User_2,002,0
General,0578,Insallah_2,God willing_2,User_2,003,0
General,0578,Insallah_2,God willing_2,User_2,004,0
General,0578,Insallah_2,God willing_2,User_2,005,0
General,0578,Insallah_2,God willing_2,User_2,006,0
General,0578,Insallah_2,God willing_2,User_3,001,0
General,0578,Insallah_2,God willing_2,User_3,002,0
General,0578,Insallah_2,God willing_2,User_3,003,0
General,0578,Insallah_2,God willing_2,User_4,001,0
General,0578,Insallah_2,God willing_2,User_4,002,0
General,0578,Insallah_2,God willing_2,User_4,003,0
General,0578,Insallah_2,God willing_2,User_4,004,0
General,0578,Insallah_2,God willing_2,User_4,005,0
General,0578,Insallah_2,God willing_2,User_5,001,0
General,0578,Insallah_2,God willing_2,User_5,002,0
General,0578,Insallah_2,God willing_2,User_5,003,0
General,0578,Insallah_2,God willing_2,User_5,004,0
General,0578,Insallah_2,God willing_2,User_5,005,0
General,0578,Insallah_2,God willing_2,User_5,006,0
General,0578,Insallah_2,God willing_2,User_6,001,0
General,0578,Insallah_2,God willing_2,User_6,002,0
General,0578,Insallah_2,God willing_2,User_6,003,0
General,0578,Insallah_2,God willing_2,User_6,004,0
General,0578,Insallah_2,God willing_2,User_6,005,0
General,0578,Insallah_2,God willing_2,User_6,006,0
General,0578,Insallah_2,God willing_2,User_7,001,0
General,0578,Insallah_2,God willing_2,User_7,002,0
General,0578,Insallah_2,God willing_2,User_7,003,0
General,0578,Insallah_2,God willing_2,User_7,004,0
General,0578,Insallah_2,God willing_2,User_7,005,0
General,0578,Insallah_2,God willing_2,User_7,006,0
General,0583,Kilo Vermek_2,Lose weight_2,User_2,001,1
General,0583,Kilo Vermek_2,Lose weight_2,User_2,002,1
General,0583,Kilo Vermek_2,Lose weight_2,User_2,003,1
General,0583,Kilo Vermek_2,Lose weight_2,User_2,004,1
General,0583,Kilo Vermek_2,Lose weight_2,User_2,005,1
General,0583,Kilo Vermek_2,Lose weight_2,User_2,006,1
General,0583,Kilo Vermek_2,Lose weight_2,User_3,001,1
General,0583,Kilo Vermek_2,Lose weight_2,User_3,002,1
General,0583,Kilo Vermek_2,Lose weight_2,User_3,003,1
General,0583,Kilo Vermek_2,Lose weight_2,User_3,004,1
General,0583,Kilo Vermek_2,Lose weight_2,User_4,001,1
General,0583,Kilo Vermek_2,Lose weight_2,User_4,002,1
General,0583,Kilo Vermek_2,Lose weight_2,User_4,003,1
General,0583,Kilo Vermek_2,Lose weight_2,User_4,004,1
General,0583,Kilo Vermek_2,Lose weight_2,User_4,005,1
General,0583,Kilo Vermek_2,Lose weight_2,User_5,001,1
General,0583,Kilo Vermek_2,Lose weight_2,User_5,002,1
General,0583,Kilo Vermek_2,Lose weight_2,User_5,003,1
General,0583,Kilo Vermek_2,Lose weight_2,User_5,004,1
General,0583,Kilo Vermek_2,Lose weight_2,User_5,005,1
General,0583,Kilo Vermek_2,Lose weight_2,User_5,006,1
General,0583,Kilo Vermek_2,Lose weight_2,User_6,001,1
General,0583,Kilo Vermek_2,Lose weight_2,User_6,002,1
General,0583,Kilo Vermek_2,Lose weight_2,User_6,003,1
General,0583,Kilo Vermek_2,Lose weight_2,User_6,004,1
General,0583,Kilo Vermek_2,Lose weight_2,User_6,005,1
General,0583,Kilo Vermek_2,Lose weight_2,User_6,006,1
General,0583,Kilo Vermek_2,Lose weight_2,User_7,001,1
General,0583,Kilo Vermek_2,Lose weight_2,User_7,002,1
General,0583,Kilo Vermek_2,Lose weight_2,User_7,003,1
General,0583,Kilo Vermek_2,Lose weight_2,User_7,004,1
Finance,0036,Arkadas,Friend,User_2,007,0
Finance,0036,Arkadas,Friend,User_2,008,0
Finance,0036,Arkadas,Friend,User_2,009,0
Finance,0036,Arkadas,Friend,User_2,010,0
Finance,0036,Arkadas,Friend,User_2,011,0
Finance,0036,Arkadas,Friend,User_2,012,0
Finance,0036,Arkadas,Friend,User_2,013,0
Finance,0036,Arkadas,Friend,User_3,004,0
Finance,0036,Arkadas,Friend,User_3,005,0
Finance,0036,Arkadas,Friend,User_4,006,0
Finance,0036,Arkadas,Friend,User_4,007,0
Finance,0036,Arkadas,Friend,User_4,008,0
Finance,0036,Arkadas,Friend,User_4,009,0
Finance,0036,Arkadas,Friend,User_4,010,0
Finance,0036,Arkadas,Friend,User_5,007,0
Finance,0036,Arkadas,Friend,User_5,008,0
Finance,0036,Arkadas,Friend,User_5,009,0
Finance,0036,Arkadas,Friend,User_5,010,0
Finance,0036,Arkadas,Friend,User_5,011,0
Finance,0036,Arkadas,Friend,User_5,012,0
Finance,0036,Arkadas,Friend,User_6,007,0
Finance,0036,Arkadas,Friend,User_6,008,0
Finance,0036,Arkadas,Friend,User_6,009,0
Finance,0036,Arkadas,Friend,User_6,010,0
Finance,0036,Arkadas,Friend,User_6,011,0
Finance,0036,Arkadas,Friend,User_7,006,0
Finance,0036,Arkadas,Friend,User_7,007,0
Finance,0036,Arkadas,Friend,User_7,008,0
Finance,0036,Arkadas,Friend,User_7,009,0
Finance,0068,Bedava,Free,User_2,001,0
Finance,0068,Bedava,Free,User_2,002,0
Finance,0068,Bedava,Free,User_2,003,0
Finance,0068,Bedava,Free,User_2,004,0
Finance,0068,Bedava,Free,User_2,005,0
Finance,0068,Bedava,Free,User_2,006,0
Finance,0068,Bedava,Free,User_2,007,0
Finance,0068,Bedava,Free,User_3,001,0
Finance,0068,Bedava,Free,User_3,002,0
Finance,0068,Bedava,Free,User_4,001,0
Finance,0068,Bedava,Free,User_4,002,0
Finance,0068,Bedava,Free,User_4,003,0
Finance,0068,Bedava,Free,User_4,004,0
Finance,0068,Bedava,Free,User_4,005,0
Finance,0068,Bedava,Free,User_5,001,0
Finance,0068,Bedava,Free,User_5,002,0
Finance,0068,Bedava,Free,User_5,003,0
Finance,0068,Bedava,Free,User_5,004,0
Finance,0068,Bedava,Free,User_5,005,0
Finance,0068,Bedava,Free,User_5,006,0
Finance,0068,Bedava,Free,User_6,001,0
Finance,0068,Bedava,Free,User_6,002,0
Finance,0068,Bedava,Free,User_6,003,0
Finance,0068,Bedava,Free,User_6,004,0
Finance,0068,Bedava,Free,User_6,005,0
Finance,0068,Bedava,Free,User_6,006,0
Finance,0068,Bedava,Free,User_7,001,0
Finance,0068,Bedava,Free,User_7,002,0
Finance,0068,Bedava,Free,User_7,003,0
Finance,0093,Borc,Debt,User_2,001,1
Finance,0093,Borc,Debt,User_2,002,1
Finance,0093,Borc,Debt,User_2,003,1
Finance,0093,Borc,Debt,User_2,004,1
Finance,0093,Borc,Debt,User_2,005,1
Finance,0093,Borc,Debt,User_2,006,1
Finance,0093,Borc,Debt,User_3,001,1
Finance,0093,Borc,Debt,User_3,002,1
Finance,0093,Borc,Debt,User_4,001,1
Finance,0093,Borc,Debt,User_4,002,1
Finance,0093,Borc,Debt,User_4,003,1
Finance,0093,Borc,Debt,User_4,004,1
Finance,0093,Borc,Debt,User_4,005,1
Finance,0093,Borc,Debt,User_5,001,1
Finance,0093,Borc,Debt,User_5,002,1
Finance,0093,Borc,Debt,User_5,003,1
Finance,0093,Borc,Debt,User_5,004,1
Finance,0093,Borc,Debt,User_5,005,1
Finance,0093,Borc,Debt,User_5,006,1
Finance,0093,Borc,Debt,User_6,001,1
Finance,0093,Borc,Debt,User_6,002,1
Finance,0093,Borc,Debt,User_6,003,1
Finance,0093,Borc,Debt,User_6,004,1
Finance,0093,Borc,Debt,User_6,005,1
Finance,0093,Borc,Debt,User_7,001,1
Finance,0093,Borc,Debt,User_7,002,1
Finance,0093,Borc,Debt,User_7,003,1
Finance,0100,Brut,Gross,User_2,001,1
Finance,0100,Brut,Gross,User_2,002,1
Finance,0100,Brut,Gross,User_2,003,1
Finance,0100,Brut,Gross,User_2,004,1
Finance,0100,Brut,Gross,User_2,005,1
Finance,0100,Brut,Gross,User_2,006,1
Finance,0100,Brut,Gross,User_2,007,1
Finance,0100,Brut,Gross,User_3,001,1
