SubsetID,ClassID,ClassName_tr,ClassName_eng,UserID,RepeatID
General,1,Kilo Vermek,Lose weight,User_6,005
General,1,Kilo Vermek,Lose weight,User_6,006
General,1,Kilo Vermek,Lose weight,User_7,001
General,1,Kilo Vermek,Lose weight,User_7,002
General,1,Kilo Vermek,Lose weight,User_7,003
General,1,Kilo Vermek,Lose weight,User_7,004
General,1,Kotu,Bad,User_2,001
General,1,Kotu,Bad,User_2,002
General,1,Kotu,Bad,User_2,003
General,1,Kotu,Bad,User_2,004
General,1,Kotu,Bad,User_2,005
General,1,Kotu,Bad,User_2,006
General,1,Kotu,Bad,User_3,001
General,1,Kotu,Bad,User_3,002
General,1,Kotu,Bad,User_3,003
General,1,Kotu,Bad,User_4,001
General,1,Kotu,Bad,User_4,002
General,1,Kotu,Bad,User_4,003
General,1,Kotu,Bad,User_4,004
General,1,Kotu,Bad,User_4,005
General,1,Kotu,Bad,User_5,001
General,1,Kotu,Bad,User_5,002
General,1,Kotu,Bad,User_5,003
General,1,Kotu,Bad,User_5,004
General,1,Kotu,Bad,User_6,001
General,1,Kotu,Bad,User_6,002
General,1,Kotu,Bad,User_6,003
General,1,Kotu,Bad,User_6,004
General,1,Kotu,Bad,User_6,005
General,1,Kotu,Bad,User_6,006
General,1,Kotu,Bad,User_7,001
General,1,Kotu,Bad,User_7,002
General,1,Kotu,Bad,User_7,003
General,1,Kotu,Bad,User_7,004
General,1,Kotu,Bad,User_7,005
General,1,Masallah,God Preserve From Evil,User_2,001
General,1,Masallah,God Preserve From Evil,User_2,002
General,1,Masallah,God Preserve From Evil,User_2,003
General,1,Masallah,God Preserve From Evil,User_2,004
General,1,Masallah,God Preserve From Evil,User_2,005
General,1,Masallah,God Preserve From Evil,User_2,006
General,1,Masallah,God Preserve From Evil,User_3,001
General,1,Masallah,God Preserve From Evil,User_3,002
General,1,Masallah,God Preserve From Evil,User_3,003
General,1,Masallah,God Preserve From Evil,User_4,001
General,1,Masallah,God Preserve From Evil,User_4,002
General,1,Masallah,God Preserve From Evil,User_4,003
General,1,Masallah,God Preserve From Evil,User_4,004
General,1,Masallah,God Preserve From Evil,User_4,005
General,1,Masallah,God Preserve From Evil,User_5,001
General,1,Masallah,God Preserve From Evil,User_5,002
General,1,Masallah,God Preserve From Evil,User_5,003
General,1,Masallah,God Preserve From Evil,User_5,004
General,1,Masallah,God Preserve From Evil,User_5,005
General,1,Masallah,God Preserve From Evil,User_5,006
General,1,Masallah,God Preserve From Evil,User_6,001
General,1,Masallah,God Preserve From Evil,User_6,002
General,1,Masallah,God Preserve From Evil,User_6,003
General,1,Masallah,God Preserve From Evil,User_6,004
General,1,Masallah,God Preserve From Evil,User_6,005
General,1,Masallah,God Preserve From Evil,User_6,006
General,1,Masallah,God Preserve From Evil,User_6,007
General,1,Masallah,God Preserve From Evil,User_7,001
General,1,Masallah,God Preserve From Evil,User_7,002
General,1,Masallah,God Preserve From Evil,User_7,003
General,1,Masallah,God Preserve From Evil,User_7,004
General,1,Masallah,God Preserve From Evil,User_7,005
General,0,Numara,Number,User_2,001
General,0,Numara,Number,User_2,002
General,0,Numara,Number,User_2,003
General,0,Numara,Number,User_2,004
General,0,Numara,Number,User_2,005
General,0,Numara,Number,User_2,006
General,0,Numara,Number,User_3,001
General,0,Numara,Number,User_3,002
General,0,Numara,Number,User_3,003
General,0,Numara,Number,User_4,001
General,0,Numara,Number,User_4,002
General,0,Numara,Number,User_4,003
General,0,Numara,Number,User_4,004
General,0,Numara,Number,User_4,005
General,0,Numara,Number,User_5,001
General,0,Numara,Number,User_5,002
General,0,Numara,Number,User_5,003
General,0,Numara,Number,User_5,004
General,0,Numara,Number,User_5,005
General,0,Numara,Number,User_5,006
General,0,Numara,Number,User_6,001
General,0,Numara,Number,User_6,002
General,0,Numara,Number,User_6,003
General,0,Numara,Number,User_6,004
General,0,Numara,Number,User_6,005
General,0,Numara,Number,User_6,006
General,0,Numara,Number,User_7,001
General,0,Numara,Number,User_7,002
General,0,Numara,Number,User_7,003
General,0,Numara,Number,User_7,004
General,0,Numara,Number,User_7,005
General,1,Odemek,Pay,User_2,001
General,1,Odemek,Pay,User_2,002
General,1,Odemek,Pay,User_2,003
General,1,Odemek,Pay,User_2,004
General,1,Odemek,Pay,User_2,005
General,1,Odemek,Pay,User_2,006
General,1,Odemek,Pay,User_2,007
General,1,Odemek,Pay,User_3,001
General,1,Odemek,Pay,User_3,002
General,1,Odemek,Pay,User_3,003
General,1,Odemek,Pay,User_4,001
General,1,Odemek,Pay,User_4,002
General,1,Odemek,Pay,User_4,003
General,1,Odemek,Pay,User_4,004
General,1,Odemek,Pay,User_4,005
General,1,Odemek,Pay,User_5,001
General,1,Odemek,Pay,User_5,002
General,1,Odemek,Pay,User_5,003
General,1,Odemek,Pay,User_5,004
General,1,Odemek,Pay,User_5,005
General,1,Odemek,Pay,User_5,006
General,1,Odemek,Pay,User_6,001
General,1,Odemek,Pay,User_6,002
General,1,Odemek,Pay,User_6,003
General,1,Odemek,Pay,User_6,004
General,1,Odemek,Pay,User_6,005
General,1,Odemek,Pay,User_6,006
General,1,Odemek,Pay,User_7,001
General,1,Odemek,Pay,User_7,002
General,1,Odemek,Pay,User_7,003
General,1,Odemek,Pay,User_7,004
General,1,Olmek,To Die,User_2,001
General,1,Olmek,To Die,User_2,002
General,1,Olmek,To Die,User_2,003
General,1,Olmek,To Die,User_2,004
General,1,Olmek,To Die,User_2,005
General,1,Olmek,To Die,User_2,006
General,1,Olmek,To Die,User_3,001
General,1,Olmek,To Die,User_3,002
General,1,Olmek,To Die,User_3,003
General,1,Olmek,To Die,User_4,001
General,1,Olmek,To Die,User_4,002
General,1,Olmek,To Die,User_4,003
General,1,Olmek,To Die,User_4,004
General,1,Olmek,To Die,User_5,001
General,1,Olmek,To Die,User_5,002
General,1,Olmek,To Die,User_5,003
General,1,Olmek,To Die,User_5,004
General,1,Olmek,To Die,User_5,005
General,1,Olmek,To Die,User_5,006
General,1,Olmek,To Die,User_5,007
General,1,Olmek,To Die,User_6,001
General,1,Olmek,To Die,User_6,002
General,1,Olmek,To Die,User_6,003
General,1,Olmek,To Die,User_6,004
General,1,Olmek,To Die,User_6,005
General,1,Olmek,To Die,User_6,006
General,1,Olmek,To Die,User_7,001
General,1,Olmek,To Die,User_7,002
General,1,Olmek,To Die,User_7,003
General,1,Olmek,To Die,User_7,004
General,0,Ozel,Special,User_2,001
General,0,Ozel,Special,User_2,002
General,0,Ozel,Special,User_2,003
General,0,Ozel,Special,User_2,004
General,0,Ozel,Special,User_2,005
General,0,Ozel,Special,User_2,006
General,0,Ozel,Special,User_3,001
General,0,Ozel,Special,User_3,002
General,0,Ozel,Special,User_3,003
General,0,Ozel,Special,User_4,001
General,0,Ozel,Special,User_4,002
General,0,Ozel,Special,User_4,003
General,0,Ozel,Special,User_4,004
General,0,Ozel,Special,User_4,005
General,0,Ozel,Special,User_5,001
General,0,Ozel,Special,User_5,002
General,0,Ozel,Special,User_5,003
General,0,Ozel,Special,User_5,004
General,0,Ozel,Special,User_5,005
General,0,Ozel,Special,User_5,006
General,0,Ozel,Special,User_6,001
General,0,Ozel,Special,User_6,002
General,0,Ozel,Special,User_6,003
General,0,Ozel,Special,User_6,004
General,0,Ozel,Special,User_6,005
General,0,Ozel,Special,User_6,006
General,0,Ozel,Special,User_7,001
General,0,Ozel,Special,User_7,002
General,0,Ozel,Special,User_7,003
General,0,Ozel,Special,User_7,004
General,0,Ozel,Special,User_7,005
General,1,Saklamak,Hide,User_2,001
General,1,Saklamak,Hide,User_2,002
General,1,Saklamak,Hide,User_2,003
General,1,Saklamak,Hide,User_2,004
General,1,Saklamak,Hide,User_2,005
General,1,Saklamak,Hide,User_2,006
General,1,Saklamak,Hide,User_3,001
General,1,Saklamak,Hide,User_3,002
General,1,Saklamak,Hide,User_3,003
General,1,Saklamak,Hide,User_4,001
General,1,Saklamak,Hide,User_4,002
General,1,Saklamak,Hide,User_4,003
General,1,Saklamak,Hide,User_4,004
General,1,Saklamak,Hide,User_4,005
General,1,Saklamak,Hide,User_5,001
General,1,Saklamak,Hide,User_5,002
General,1,Saklamak,Hide,User_5,003
General,1,Saklamak,Hide,User_5,004
General,1,Saklamak,Hide,User_5,005
General,1,Saklamak,Hide,User_5,006
General,1,Saklamak,Hide,User_6,001
General,1,Saklamak,Hide,User_6,002
General,1,Saklamak,Hide,User_6,003
General,1,Saklamak,Hide,User_6,004
General,1,Saklamak,Hide,User_6,005
General,1,Saklamak,Hide,User_6,006
General,1,Saklamak,Hide,User_7,001
General,1,Saklamak,Hide,User_7,002
General,1,Saklamak,Hide,User_7,003
General,1,Saklamak,Hide,User_7,004
General,0,Sukretmek,Be grateful for,User_2,001
General,0,Sukretmek,Be grateful for,User_2,002
General,0,Sukretmek,Be grateful for,User_2,003
General,0,Sukretmek,Be grateful for,User_2,004
General,0,Sukretmek,Be grateful for,User_2,005
General,0,Sukretmek,Be grateful for,User_2,006
General,0,Sukretmek,Be grateful for,User_3,001
General,0,Sukretmek,Be grateful for,User_3,002
General,0,Sukretmek,Be grateful for,User_3,003
General,0,Sukretmek,Be grateful for,User_4,001
General,0,Sukretmek,Be grateful for,User_4,002
General,0,Sukretmek,Be grateful for,User_4,003
General,0,Sukretmek,Be grateful for,User_4,004
General,0,Sukretmek,Be grateful for,User_4,005
General,0,Sukretmek,Be grateful for,User_5,001
General,0,Sukretmek,Be grateful for,User_5,002
General,0,Sukretmek,Be grateful for,User_5,003
General,0,Sukretmek,Be grateful for,User_5,004
General,0,Sukretmek,Be grateful for,User_5,005
General,0,Sukretmek,Be grateful for,User_5,006
General,0,Sukretmek,Be grateful for,User_6,001
General,0,Sukretmek,Be grateful for,User_6,002
General,0,Sukretmek,Be grateful for,User_6,003
General,0,Sukretmek,Be grateful for,User_6,004
General,0,Sukretmek,Be grateful for,User_6,005
General,0,Sukretmek,Be grateful for,User_6,006
General,0,Sukretmek,Be grateful for,User_7,001
General,0,Sukretmek,Be grateful for,User_7,002
General,0,Sukretmek,Be grateful for,User_7,003
General,0,Sukretmek,Be grateful for,User_7,004
General,0,Tesekkur,Thank,User_2,001
General,0,Tesekkur,Thank,User_2,002
General,0,Tesekkur,Thank,User_2,003
General,0,Tesekkur,Thank,User_2,004
General,0,Tesekkur,Thank,User_2,005
General,0,Tesekkur,Thank,User_2,006
General,0,Tesekkur,Thank,User_2,007
General,0,Tesekkur,Thank,User_2,008
General,0,Tesekkur,Thank,User_2,009
General,0,Tesekkur,Thank,User_2,010
General,0,Tesekkur,Thank,User_2,011
General,0,Tesekkur,Thank,User_2,012
General,0,Tesekkur,Thank,User_3,001
General,0,Tesekkur,Thank,User_3,002
General,0,Tesekkur,Thank,User_3,003
General,0,Tesekkur,Thank,User_3,004
General,0,Tesekkur,Thank,User_3,005
General,0,Tesekkur,Thank,User_3,006
General,0,Tesekkur,Thank,User_4,001
General,0,Tesekkur,Thank,User_4,002
General,0,Tesekkur,Thank,User_4,003
General,0,Tesekkur,Thank,User_4,004
General,0,Tesekkur,Thank,User_4,005
General,0,Tesekkur,Thank,User_4,006
General,0,Tesekkur,Thank,User_4,007
General,0,Tesekkur,Thank,User_4,008
General,0,Tesekkur,Thank,User_4,009
General,0,Tesekkur,Thank,User_4,010
General,0,Tesekkur,Thank,User_5,001
General,0,Tesekkur,Thank,User_5,002
General,0,Tesekkur,Thank,User_5,003
General,0,Tesekkur,Thank,User_5,004
General,0,Tesekkur,Thank,User_5,005
General,0,Tesekkur,Thank,User_5,006
General,0,Tesekkur,Thank,User_5,007
General,0,Tesekkur,Thank,User_5,008
General,0,Tesekkur,Thank,User_5,009
General,0,Tesekkur,Thank,User_5,010
General,0,Tesekkur,Thank,User_5,011
General,0,Tesekkur,Thank,User_5,012
General,0,Tesekkur,Thank,User_6,001
General,0,Tesekkur,Thank,User_6,002
General,0,Tesekkur,Thank,User_6,003
General,0,Tesekkur,Thank,User_6,004
General,0,Tesekkur,Thank,User_6,005
General,0,Tesekkur,Thank,User_6,006
General,0,Tesekkur,Thank,User_6,007
General,0,Tesekkur,Thank,User_6,008
General,0,Tesekkur,Thank,User_6,009
General,0,Tesekkur,Thank,User_6,010
General,0,Tesekkur,Thank,User_6,011
General,0,Tesekkur,Thank,User_6,012
General,0,Tesekkur,Thank,User_7,001
General,0,Tesekkur,Thank,User_7,002
General,0,Tesekkur,Thank,User_7,003
General,0,Tesekkur,Thank,User_7,004
General,0,Tesekkur,Thank,User_7,005
General,0,Tesekkur,Thank,User_7,006
General,0,Tesekkur,Thank,User_7,007
General,0,Tesekkur,Thank,User_7,008
General,0,Tesekkur,Thank,User_7,009
General,1,Unutmak,Forget,User_2,001
General,1,Unutmak,Forget,User_2,002
General,1,Unutmak,Forget,User_2,003
General,1,Unutmak,Forget,User_2,004
General,1,Unutmak,Forget,User_2,005
General,1,Unutmak,Forget,User_2,006
General,1,Unutmak,Forget,User_2,007
General,1,Unutmak,Forget,User_3,001
General,1,Unutmak,Forget,User_3,002
General,1,Unutmak,Forget,User_3,003
General,1,Unutmak,Forget,User_4,001
General,1,Unutmak,Forget,User_4,002
General,1,Unutmak,Forget,User_4,003
General,1,Unutmak,Forget,User_4,004
General,1,Unutmak,Forget,User_4,005
General,1,Unutmak,Forget,User_5,001
General,1,Unutmak,Forget,User_5,002
General,1,Unutmak,Forget,User_5,003
General,1,Unutmak,Forget,User_5,004
General,1,Unutmak,Forget,User_5,005
General,1,Unutmak,Forget,User_5,006
General,1,Unutmak,Forget,User_6,001
General,1,Unutmak,Forget,User_6,002
General,1,Unutmak,Forget,User_6,003
General,1,Unutmak,Forget,User_6,004
General,1,Unutmak,Forget,User_6,005
General,1,Unutmak,Forget,User_6,006
General,1,Unutmak,Forget,User_7,001
General,1,Unutmak,Forget,User_7,002
General,1,Unutmak,Forget,User_7,003
General,1,Unutmak,Forget,User_7,004
General,0,Insallah_2,God willing_2,User_2,001
General,0,Insallah_2,God willing_2,User_2,002
General,0,Insallah_2,God willing_2,User_2,003
General,0,Insallah_2,God willing_2,User_2,004
General,0,Insallah_2,God willing_2,User_2,005
General,0,Insallah_2,God willing_2,User_2,006
General,0,Insallah_2,God willing_2,User_3,001
General,0,Insallah_2,God willing_2,User_3,002
General,0,Insallah_2,God willing_2,User_3,003
General,0,Insallah_2,God willing_2,User_4,001
General,0,Insallah_2,God willing_2,User_4,002
General,0,Insallah_2,God willing_2,User_4,003
General,0,Insallah_2,God willing_2,User_4,004
General,0,Insallah_2,God willing_2,User_4,005
General,0,Insallah_2,God willing_2,User_5,001
General,0,Insallah_2,God willing_2,User_5,002
General,0,Insallah_2,God willing_2,User_5,003
General,0,Insallah_2,God willing_2,User_5,004
General,0,Insallah_2,God willing_2,User_5,005
General,0,Insallah_2,God willing_2,User_5,006
General,0,Insallah_2,God willing_2,User_6,001
General,0,Insallah_2,God willing_2,User_6,002
General,0,Insallah_2,God willing_2,User_6,003
General,0,Insallah_2,God willing_2,User_6,004
General,0,Insallah_2,God willing_2,User_6,005
General,0,Insallah_2,God willing_2,User_6,006
General,0,Insallah_2,God willing_2,User_7,001
General,0,Insallah_2,God willing_2,User_7,002
General,0,Insallah_2,God willing_2,User_7,003
General,0,Insallah_2,God willing_2,User_7,004
General,0,Insallah_2,God willing_2,User_7,005
General,0,Insallah_2,God willing_2,User_7,006
General,1,Kilo Vermek_2,Lose weight_2,User_2,001
General,1,Kilo Vermek_2,Lose weight_2,User_2,002
General,1,Kilo Vermek_2,Lose weight_2,User_2,003
General,1,Kilo Vermek_2,Lose weight_2,User_2,004
General,1,Kilo Vermek_2,Lose weight_2,User_2,005
General,1,Kilo Vermek_2,Lose weight_2,User_2,006
General,1,Kilo Vermek_2,Lose weight_2,User_3,001
General,1,Kilo Vermek_2,Lose weight_2,User_3,002
General,1,Kilo Vermek_2,Lose weight_2,User_3,003
General,1,Kilo Vermek_2,Lose weight_2,User_3,004
General,1,Kilo Vermek_2,Lose weight_2,User_4,001
General,1,Kilo Vermek_2,Lose weight_2,User_4,002
General,1,Kilo Vermek_2,Lose weight_2,User_4,003
General,1,Kilo Vermek_2,Lose weight_2,User_4,004
General,1,Kilo Vermek_2,Lose weight_2,User_4,005
General,1,Kilo Vermek_2,Lose weight_2,User_5,001
General,1,Kilo Vermek_2,Lose weight_2,User_5,002
General,1,Kilo Vermek_2,Lose weight_2,User_5,003
General,1,Kilo Vermek_2,Lose weight_2,User_5,004
General,1,Kilo Vermek_2,Lose weight_2,User_5,005
General,1,Kilo Vermek_2,Lose weight_2,User_5,006
General,1,Kilo Vermek_2,Lose weight_2,User_6,001
General,1,Kilo Vermek_2,Lose weight_2,User_6,002
General,1,Kilo Vermek_2,Lose weight_2,User_6,003
General,1,Kilo Vermek_2,Lose weight_2,User_6,004
General,1,Kilo Vermek_2,Lose weight_2,User_6,005
General,1,Kilo Vermek_2,Lose weight_2,User_6,006
General,1,Kilo Vermek_2,Lose weight_2,User_7,001
General,1,Kilo Vermek_2,Lose weight_2,User_7,002
General,1,Kilo Vermek_2,Lose weight_2,User_7,003
General,1,Kilo Vermek_2,Lose weight_2,User_7,004
Finance,0,Arkadas,Friend,User_2,007
Finance,0,Arkadas,Friend,User_2,008
Finance,0,Arkadas,Friend,User_2,009
Finance,0,Arkadas,Friend,User_2,010
Finance,0,Arkadas,Friend,User_2,011
Finance,0,Arkadas,Friend,User_2,012
Finance,0,Arkadas,Friend,User_2,013
Finance,0,Arkadas,Friend,User_3,004
Finance,0,Arkadas,Friend,User_3,005
Finance,0,Arkadas,Friend,User_4,006
Finance,0,Arkadas,Friend,User_4,007
Finance,0,Arkadas,Friend,User_4,008
Finance,0,Arkadas,Friend,User_4,009
Finance,0,Arkadas,Friend,User_4,010
Finance,0,Arkadas,Friend,User_5,007
Finance,0,Arkadas,Friend,User_5,008
Finance,0,Arkadas,Friend,User_5,009
Finance,0,Arkadas,Friend,User_5,010
Finance,0,Arkadas,Friend,User_5,011
Finance,0,Arkadas,Friend,User_5,012
Finance,0,Arkadas,Friend,User_6,007
Finance,0,Arkadas,Friend,User_6,008
Finance,0,Arkadas,Friend,User_6,009
Finance,0,Arkadas,Friend,User_6,010
Finance,0,Arkadas,Friend,User_6,011
Finance,0,Arkadas,Friend,User_7,006
Finance,0,Arkadas,Friend,User_7,007
Finance,0,Arkadas,Friend,User_7,008
Finance,0,Arkadas,Friend,User_7,009
Finance,0,Bedava,Free,User_2,001
Finance,0,Bedava,Free,User_2,002
Finance,0,Bedava,Free,User_2,003
Finance,0,Bedava,Free,User_2,004
Finance,0,Bedava,Free,User_2,005
Finance,0,Bedava,Free,User_2,006
Finance,0,Bedava,Free,User_2,007
Finance,0,Bedava,Free,User_3,001
Finance,0,Bedava,Free,User_3,002
Finance,0,Bedava,Free,User_4,001
Finance,0,Bedava,Free,User_4,002
Finance,0,Bedava,Free,User_4,003
Finance,0,Bedava,Free,User_4,004
Finance,0,Bedava,Free,User_4,005
Finance,0,Bedava,Free,User_5,001
Finance,0,Bedava,Free,User_5,002
Finance,0,Bedava,Free,User_5,003
Finance,0,Bedava,Free,User_5,004
Finance,0,Bedava,Free,User_5,005
Finance,0,Bedava,Free,User_5,006
Finance,0,Bedava,Free,User_6,001
Finance,0,Bedava,Free,User_6,002
Finance,0,Bedava,Free,User_6,003
Finance,0,Bedava,Free,User_6,004
Finance,0,Bedava,Free,User_6,005
Finance,0,Bedava,Free,User_6,006
Finance,0,Bedava,Free,User_7,001
Finance,0,Bedava,Free,User_7,002
Finance,0,Bedava,Free,User_7,003
Finance,1,Borc,Debt,User_2,001
Finance,1,Borc,Debt,User_2,002
Finance,1,Borc,Debt,User_2,003
Finance,1,Borc,Debt,User_2,004
Finance,1,Borc,Debt,User_2,005
Finance,1,Borc,Debt,User_2,006
Finance,1,Borc,Debt,User_3,001
Finance,1,Borc,Debt,User_3,002
Finance,1,Borc,Debt,User_4,001
Finance,1,Borc,Debt,User_4,002
Finance,1,Borc,Debt,User_4,003
Finance,1,Borc,Debt,User_4,004
Finance,1,Borc,Debt,User_4,005
Finance,1,Borc,Debt,User_5,001
Finance,1,Borc,Debt,User_5,002
Finance,1,Borc,Debt,User_5,003
Finance,1,Borc,Debt,User_5,004
Finance,1,Borc,Debt,User_5,005
Finance,1,Borc,Debt,User_5,006
Finance,1,Borc,Debt,User_6,001
Finance,1,Borc,Debt,User_6,002
Finance,1,Borc,Debt,User_6,003
Finance,1,Borc,Debt,User_6,004
Finance,1,Borc,Debt,User_6,005
Finance,1,Borc,Debt,User_7,001
Finance,1,Borc,Debt,User_7,002
Finance,1,Borc,Debt,User_7,003
Finance,1,Brut,Gross,User_2,001
Finance,1,Brut,Gross,User_2,002
Finance,1,Brut,Gross,User_2,003
Finance,1,Brut,Gross,User_2,004
Finance,1,Brut,Gross,User_2,005
Finance,1,Brut,Gross,User_2,006
Finance,1,Brut,Gross,User_2,007
Finance,1,Brut,Gross,User_3,001
Finance,1,Brut,Gross,User_3,002
Finance,1,Brut,Gross,User_4,001
Finance,1,Brut,Gross,User_4,002
Finance,1,Brut,Gross,User_4,003
Finance,1,Brut,Gross,User_4,004
Finance,1,Brut,Gross,User_4,005
Finance,1,Brut,Gross,User_4,006
Finance,1,Brut,Gross,User_5,001
Finance,1,Brut,Gross,User_5,002
Finance,1,Brut,Gross,User_5,003
Finance,1,Brut,Gross,User_5,004
Finance,1,Brut,Gross,User_5,005
Finance,1,Brut,Gross,User_5,006
Finance,1,Brut,Gross,User_5,007
Finance,1,Brut,Gross,User_6,001
Finance,1,Brut,Gross,User_6,002
Finance,1,Brut,Gross,User_6,003
Finance,1,Brut,Gross,User_6,004
Finance,1,Brut,Gross,User_6,005
Finance,1,Brut,Gross,User_7,001
Finance,1,Brut,Gross,User_7,002
Finance,1,Brut,Gross,User_7,003
Finance,1,Brut,Gross,User_7,004
Finance,0,Deger,Value,User_2,001
Finance,0,Deger,Value,User_2,002
Finance,0,Deger,Value,User_2,003
Finance,0,Deger,Value,User_2,004
Finance,0,Deger,Value,User_2,005
Finance,0,Deger,Value,User_2,006
Finance,0,Deger,Value,User_3,001
Finance,0,Deger,Value,User_3,002
Finance,0,Deger,Value,User_4,001
Finance,0,Deger,Value,User_4,002
Finance,0,Deger,Value,User_4,003
Finance,0,Deger,Value,User_4,004
Finance,0,Deger,Value,User_4,005
Finance,0,Deger,Value,User_5,001
Finance,0,Deger,Value,User_5,002
Finance,0,Deger,Value,User_5,003
Finance,0,Deger,Value,User_5,004
Finance,0,Deger,Value,User_5,005
Finance,0,Deger,Value,User_5,006
Finance,0,Deger,Value,User_6,001
Finance,0,Deger,Value,User_6,002
Finance,0,Deger,Value,User_6,003
Finance,0,Deger,Value,User_6,004
Finance,0,Deger,Value,User_6,005
Finance,0,Deger,Value,User_7,001
Finance,0,Deger,Value,User_7,002
Finance,0,Deger,Value,User_7,003
Finance,0,Deger,Value,User_7,004
Finance,0,Faiz,Interest,User_2,001
Finance,0,Faiz,Interest,User_2,002
Finance,0,Faiz,Interest,User_2,003
Finance,0,Faiz,Interest,User_2,004
Finance,0,Faiz,Interest,User_2,005
Finance,0,Faiz,Interest,User_2,006
Finance,0,Faiz,Interest,User_3,001
Finance,0,Faiz,Interest,User_3,002
Finance,0,Faiz,Interest,User_4,001
Finance,0,Faiz,Interest,User_4,002
Finance,0,Faiz,Interest,User_4,003
Finance,0,Faiz,Interest,User_4,004
Finance,0,Faiz,Interest,User_4,005
Finance,0,Faiz,Interest,User_5,001
Finance,0,Faiz,Interest,User_5,002
Finance,0,Faiz,Interest,User_5,003
Finance,0,Faiz,Interest,User_5,004
Finance,0,Faiz,Interest,User_5,005
Finance,0,Faiz,Interest,User_5,006
Finance,0,Faiz,Interest,User_6,001
Finance,0,Faiz,Interest,User_6,002
Finance,0,Faiz,Interest,User_6,003
Finance,0,Faiz,Interest,User_6,004
Finance,0,Faiz,Interest,User_6,005
Finance,0,Faiz,Interest,User_7,001
Finance,0,Faiz,Interest,User_7,002
Finance,0,Faiz,Interest,User_7,003
Finance,0,Faiz,Interest,User_7,004
Finance,0,Guvenlik Gorevlisi,Security guard,User_2,001
Finance,0,Guvenlik Gorevlisi,Security guard,User_2,002
Finance,0,Guvenlik Gorevlisi,Security guard,User_2,003
Finance,0,Guvenlik Gorevlisi,Security guard,User_2,004
Finance,0,Guvenlik Gorevlisi,Security guard,User_2,005
Finance,0,Guvenlik Gorevlisi,Security guard,User_2,006
Finance,0,Guvenlik Gorevlisi,Security guard,User_3,001
Finance,0,Guvenlik Gorevlisi,Security guard,User_3,002
Finance,0,Guvenlik Gorevlisi,Security guard,User_4,001
Finance,0,Guvenlik Gorevlisi,Security guard,User_4,002
Finance,0,Guvenlik Gorevlisi,Security guard,User_4,003
Finance,0,Guvenlik Gorevlisi,Security guard,User_4,004
Finance,0,Guvenlik Gorevlisi,Security guard,User_4,005
Finance,0,Guvenlik Gorevlisi,Security guard,User_5,001
Finance,0,Guvenlik Gorevlisi,Security guard,User_5,002
Finance,0,Guvenlik Gorevlisi,Security guard,User_5,003
Finance,0,Guvenlik Gorevlisi,Security guard,User_5,004
Finance,0,Guvenlik Gorevlisi,Security guard,User_5,005
Finance,0,Guvenlik Gorevlisi,Security guard,User_5,006
Finance,0,Guvenlik Gorevlisi,Security guard,User_6,001
Finance,0,Guvenlik Gorevlisi,Security guard,User_6,002
Finance,0,Guvenlik Gorevlisi,Security guard,User_6,003
Finance,0,Guvenlik Gorevlisi,Security guard,User_6,004
Finance,0,Guvenlik Gorevlisi,Security guard,User_6,005
Finance,0,Guvenlik Gorevlisi,Security guard,User_6,006
Finance,0,Guvenlik Gorevlisi,Security guard,User_7,001
Finance,0,Guvenlik Gorevlisi,Security guard,User_7,002
Finance,0,Guvenlik Gorevlisi,Security guard,User_7,003
Finance,0,Guvenlik Gorevlisi,Security guard,User_7,004
Finance,0,Haciz,Attachment,User_2,001
Finance,0,Haciz,Attachment,User_2,002
Finance,0,Haciz,Attachment,User_2,003
Finance,0,Haciz,Attachment,User_2,004
Finance,0,Haciz,Attachment,User_2,005
Finance,0,Haciz,Attachment,User_2,006
Finance,0,Haciz,Attachment,User_2,007
Finance,0,Haciz,Attachment,User_2,008
Finance,0,Haciz,Attachment,User_2,009
Finance,0,Haciz,Attachment,User_2,010
Finance,0,Haciz,Attachment,User_2,011
Finance,0,Haciz,Attachment,User_2,012
Finance,0,Haciz,Attachment,User_3,001
Finance,0,Haciz,Attachment,User_3,002
Finance,0,Haciz,Attachment,User_3,003
Finance,0,Haciz,Attachment,User_3,004
Finance,0,Haciz,Attachment,User_4,001
Finance,0,Haciz,Attachment,User_4,002
Finance,0,Haciz,Attachment,User_4,003
Finance,0,Haciz,Attachment,User_4,004
Finance,0,Haciz,Attachment,User_4,005
Finance,0,Haciz,Attachment,User_4,006
Finance,0,Haciz,Attachment,User_4,007
Finance,0,Haciz,Attachment,User_4,008
Finance,0,Haciz,Attachment,User_4,009
Finance,0,Haciz,Attachment,User_5,001
Finance,0,Haciz,Attachment,User_5,002
Finance,0,Haciz,Attachment,User_5,003
Finance,0,Haciz,Attachment,User_5,004
Finance,0,Haciz,Attachment,User_5,005
Finance,0,Haciz,Attachment,User_5,006
Finance,0,Haciz,Attachment,User_5,007
Finance,0,Haciz,Attachment,User_5,008
Finance,0,Haciz,Attachment,User_5,009
Finance,0,Haciz,Attachment,User_5,010
Finance,0,Haciz,Attachment,User_5,011
Finance,0,Haciz,Attachment,User_5,012
Finance,0,Haciz,Attachment,User_6,001
Finance,0,Haciz,Attachment,User_6,002
Finance,0,Haciz,Attachment,User_6,003
Finance,0,Haciz,Attachment,User_6,004
Finance,0,Haciz,Attachment,User_6,005
Finance,0,Haciz,Attachment,User_6,006
